,CN_r,CN_p,CN_std,US_r,US_p,US_std,EU_r,EU_p,EU_std
0,-0.3930539755898669,1.7466065191571719e-28,4.1523572054988475e-28,-0.5651406329619642,1.3692764706571272e-19,4.1078294119710257e-19,-0.4963771093782647,4.859621221159516e-56,1.1503930571082192e-55
1,0.16057351846853174,0.022056932515592025,0.05835697843908232,0.17813664045856906,0.048031721774835015,0.08009063734736244,0.26633725925149576,8.618586815625247e-05,0.00025855759886702295
2,0.13030757463779388,0.00017734313050712767,0.00042889862596827785,0.0979125061726929,0.2152047704976033,0.2971090867033952,0.21891976746655054,3.9198455788538645e-07,1.1660906262416825e-06
3,0.20239557895156468,0.09925761794022638,0.22216883876515836,0.08575777923402664,0.19708456634617005,0.2705045822701459,0.4639784752946577,5.259460109733358e-37,1.577838032920007e-36
