,lat,lon,Date_Mid_Senescence_Phase_1_aot40_r
958,47.0495,6.97915,-0.8270191502408255
369,45.8167,126.561,-0.8260386813458155
914,52.146264,14.638166,-0.8256768678457671
1037,49.83918762,18.26368904,-0.8227014551934702
450,37.197,122.038,-0.8216819898176628
1210,47.068717,21.927233,-0.8214402504238852
573,30.4663,106.6271,-0.8210786597254681
1035,41.554167,14.674722,-0.8191345221240077
626,34.3497,107.2058,-0.8181606531933227
1100,50.85671305,4.425760659,-0.816475670151735
376,43.8463,125.2841,-0.8163513118019161
1198,51.067439,19.448694,-0.8160069053685217
516,27.5342,109.9781,-0.8132836285664412
434,29.4758,113.2621,-0.8130751318767083
1072,49.634841,9.657919,-0.810723500164086
1152,50.349608,18.236575,-0.8093155815476051
582,29.5462,103.7723,-0.8078531997408778
70,40.0625,124.3303,-0.8073780554233284
177,39.4467,76.0072,-0.8064204117540754
1204,41.886019,12.541618,-0.8063103496669671
681,48.847917,10.096292,-0.8062893101761833
982,50.892377,14.822846,-0.8049845634911604
1209,50.912475,15.31219,-0.7989750817611325
489,36.881,118.746,-0.7948790918623959
539,28.3169,109.7325,-0.7935077828630606
101,36.2125,113.0886,-0.7930494715330412
313,31.7848,117.1959,-0.792724906943367
1139,50.66109467,14.04306316,-0.7918568168747863
236,32.8977,117.3145,-0.7900009636499965
420,28.1136,116.9822,-0.7893050894297533
640,29.6815,115.9872,-0.7884896022176209
395,39.1082,117.237,-0.7882474392892
630,27.9119,112.9074,-0.7870226531092617
449,31.155,120.636,-0.7864808427242567
91,38.4975,106.2328,-0.7847929431148127
92,38.5036,106.1358,-0.7834425504461924
103,37.4236,122.1214,-0.7833390756260956
631,27.8614,112.9433,-0.7823935637250556
473,26.6272,118.1756,-0.7810074593504226
452,24.5058,118.0936,-0.7796933269555845
390,39.9136,116.184,-0.7767642150150961
624,35.878,120.005,-0.7764849765274424
61,41.0931,123.011,-0.7758538386881411
853,41.694342,24.738078,-0.7755506549351491
603,32.4535,105.8945,-0.7752069673386003
580,30.4519,114.8858,-0.7738199315976102
157,31.7905,116.4996,-0.773658011782553
67,40.7094,122.2703,-0.7716883314764862
711,49.04781723,18.00782776,-0.7702504973646537
1436,28.332226,-82.30564,-0.7689944826370756
1050,46.522,6.63963,-0.7683961791395388
1051,46.2311,6.07417,-0.7666994050082606
546,30.9285,113.9153,-0.7653505936203795
1448,34.264915,-88.76622,-0.7653236855588523
297,36.3083,120.3999,-0.7632021027570476
511,26.8919,112.6006,-0.7630763086274219
1088,42.05134069,0.729555647,-0.762615234744874
348,32.0551,118.7538,-0.7622868591316829
198,32.6939,109.0281,-0.7620588096787535
281,37.8873,112.5139,-0.7612341401710769
461,32.6524,117.0067,-0.7606750172956194
1022,50.775482,3.12568,-0.759293923391355
1167,44.92008,2.441082,-0.7585603074704901
106,37.8731,113.4894,-0.7565053073013291
1431,40.73614,-73.82153,-0.7564125544606055
39,35.8735,120.0405,-0.7546868016419015
1092,48.19223,14.51954,-0.7517370394041111
502,28.1322,113.0178,-0.7514423966655306
47,35.2127,113.2269,-0.7510807540625063
212,41.5646,120.4521,-0.7510578746249387
1264,35.10264,-85.16219,-0.7504603005076651
306,39.9499,119.5897,-0.7481604759797952
336,31.2472,120.561,-0.7472963626472241
1161,50.876983,18.416878,-0.7472787321157743
992,47.538193,6.868361,-0.7463494812712878
1249,36.306965,-79.09197,-0.7449239389121194
119,37.393,117.9776,-0.7448413653815105
346,32.0309,118.8109,-0.7448344282102242
88,34.3474,108.935,-0.7419627304635356
938,56.672901,12.8576,-0.7407518844514606
1191,48.445553,0.110833,-0.7407293792248495
189,31.1986,107.5082,-0.7368410324280088
278,39.5111,116.6708,-0.7362560766162861
429,36.0022,106.2792,-0.7347366808078613
83,34.3731,109.2186,-0.7338474823166287
1114,51.45258,0.070766,-0.7316280457848744
1048,43.5589,-5.9275,-0.7314408825735683
408,27.0968,115.0093,-0.7294969533002413
730,45.683333,9.466667,-0.7267738528212104
1185,51.536893,7.457409,-0.7264175700645951
622,39.2474,117.7918,-0.7239371839900758
1233,47.30737,5.065881,-0.7237827763143818
607,29.2956,117.2461,-0.7234441731682315
720,47.3456,5.002377,-0.7191230239067108
1397,33.331112,-87.00361,-0.7176674947434823
652,37.374,120.399,-0.7166720867729347
912,50.04613113,14.33141327,-0.7161610638709743
293,37.7394,112.5583,-0.7154965400724128
1063,48.326013,10.903051,-0.7135947689748716
243,32.9673,117.3533,-0.7130503616463384
76,40.7514,120.8392,-0.7122860414528991
1162,45.96141,4.465711,-0.7120921801590363
1291,39.9878,-79.2515,-0.7115521092804632
963,49.462229,11.0248,-0.7115360544522288
1011,43.91611,11.00694,-0.7104267182579739
802,49.119442,6.180833,-0.7102974929016213
935,50.88369465,4.382977505,-0.7102348948117228
1447,40.74529,-73.41919,-0.7078928338031694
503,26.2331,111.6236,-0.706977450146636
347,32.0745,118.7794,-0.7060324481455853
161,35.7511,114.2956,-0.7059009456353583
363,40.8062,111.7276,-0.701146658843979
560,34.343,106.0055,-0.6997621449325344
128,36.1937,117.1437,-0.6991885976074814
761,47.751475,23.605325,-0.6982668720047664
483,38.5167,102.1692,-0.6977551575396762
436,28.9703,111.6975,-0.6969542151699489
312,31.3019,120.591,-0.6947113989869182
158,33.8518,115.7789,-0.6935619218124484
389,38.0058,114.4586,-0.6933230039048817
419,30.3119,120.1197,-0.6919282921709835
1107,50.6134125,5.570222814,-0.6914405365572357
1073,48.507703,9.051178,-0.6912903773591637
94,35.0888,118.3956,-0.6870285628988009
688,45.1828,5.7531,-0.6859317188583052
1439,39.310833,-76.47444,-0.6846001189791482
122,36.8194,118.3092,-0.6840534869496617
15,43.8245,126.5052,-0.683502440480393
1240,53.371306,-2.239218,-0.6825942713197097
414,26.585,101.7169,-0.6820985976228345
87,34.2322,108.8922,-0.6819198413742873
661,35.4828,112.8271,-0.679222216300534
795,48.2702,16.2972,-0.6781648358045853
780,46.58967,11.43317,-0.6774194621162236
504,26.4364,111.5992,-0.6748994972637304
659,36.0855,111.5018,-0.6742310940561119
96,35.2464,115.4208,-0.6741480309476523
1166,41.04,21.3564,-0.6740102115314521
496,26.5939,104.89,-0.6735669910075177
159,30.6618,117.47,-0.6727663356139485
943,47.05917,15.016667,-0.6707375376548881
354,41.7653,123.4114,-0.6693596251708507
907,49.40159607,15.6102457,-0.668022270408854
375,43.8772,125.3716,-0.6649628355290943
58,30.8064,106.056,-0.6627183255900867
1387,33.317142,-86.82575,-0.6618360427786449
1443,39.399837,-119.73961,-0.6608559786107732
725,49.02134,1.148319,-0.6592781980089802
501,26.2081,111.6217,-0.6558993500939263
1144,42.58194,12.62361,-0.6549470066206512
916,48.397079,10.008293,-0.6547225901226303
438,27.8336,113.251,-0.6514061609131065
1016,42.42212,12.109196,-0.6502626825391362
589,41.0385,113.1076,-0.6498874112340929
1430,38.85287,-77.63462,-0.6472964157398045
1266,36.0388,-85.7331,-0.6471559586096527
928,51.5645,14.3764,-0.6469060210307945
1373,38.45934,-82.64041,-0.6462422060274283
68,40.6511,122.215,-0.6452590463840058
156,31.7643,116.4738,-0.6448947103183049
471,29.7091,106.4522,-0.6442852514142754
535,28.19,112.9394,-0.6441527432138511
1317,42.060284,-87.86323,-0.6411298766846553
173,42.9559,89.1673,-0.6405268462785526
893,45.7789,4.9247,-0.639964001566045
124,35.4209,119.471,-0.6384903360626997
339,32.0005,120.86,-0.6373098117125602
0,39.8784,116.3621,-0.6365582209139999
105,37.8572,113.5758,-0.6350291731234827
1355,39.80933,-80.26567,-0.6343335475582141
439,29.1217,110.5319,-0.6338552168248602
259,47.3388,130.3114,-0.6333804248072418
287,33.9592,118.2442,-0.6325584955054382
699,49.45165634,17.45415878,-0.6306267717543609
635,23.691,113.0426,-0.6292718867455106
261,46.6191,131.1652,-0.626507778239979
245,32.633,116.8281,-0.6253282129362197
754,49.744886,21.454617,-0.6250849472515686
1110,53.40337,-1.752006,-0.6245737017777233
215,40.761,107.4212,-0.6243443531845961
200,30.6145,116.9896,-0.6242325228143388
63,41.1196,123.044,-0.6239322273428874
143,32.6494,110.78,-0.6238847182550542
678,50.836389,19.130111,-0.6234021049365478
45,34.7781,114.3389,-0.6225392503389192
22,43.8622,126.54,-0.6215851489402237
77,40.7677,120.8695,-0.620777176265411
911,50.11108017,14.50309563,-0.6204121167087572
469,30.8388,106.1087,-0.6200834922368887
1232,49.15167,-0.352778,-0.6197913214983923
325,33.5981,119.036,-0.6184511712050761
384,40.135,116.6636,-0.6175188579126709
1062,51.321364,12.032141,-0.6173747403710727
385,40.3275,116.6275,-0.6169911143132716
944,47.04472222,15.15277778,-0.6168429948061528
1052,57.70902,11.970241,-0.61609171334953
1424,42.27807,-85.54189,-0.6154921562280219
1259,29.767998,-95.22058,-0.6146591881805863
594,34.6972,119.3581,-0.6142329572891233
410,27.9831,116.3544,-0.6070698298134396
1123,45.714444,11.368611,-0.6070166135674199
1093,49.107502,6.122775,-0.6043765013438303
267,46.8028,130.2751,-0.6034617430495225
391,38.8394,117.457,-0.6026731011277391
1239,45.248889,10.299444,-0.6022199272014775
302,30.558,114.2529,-0.6018583163215416
920,49.869422,9.171544,-0.6017519767730616
1438,35.206112,-111.65278,-0.6000440646371181
125,37.5639,121.2514,-0.5986381636086313
1364,36.060894,-86.28629,-0.5973139139806715
227,37.7067,112.7249,-0.5953216439567792
1416,39.28102,-78.08157,-0.5952954612648905
568,38.8959,115.5213,-0.5949579878510197
44,36.0681,114.361,-0.5948908473732881
534,28.2053,113.0792,-0.5948781755811051
614,32.1873,119.4424,-0.5947376707551675
757,43.15333,-4.25306,-0.594665177379951
1275,41.55523,-81.57526,-0.5929890798681741
628,34.5023,109.4259,-0.5915915837827104
168,37.9956,106.1856,-0.5898101370634345
888,46.58389,0.345556,-0.587486858668877
929,51.897598,14.057064,-0.586167701919719
671,45.499167,12.262222,-0.5855635270300407
350,31.7069,119.9468,-0.5825917930986362
865,50.978292,10.317236,-0.5822131575615214
544,39.7443,98.5061,-0.5819076463299813
342,32.1065,118.8086,-0.5808754186353562
314,31.8707,117.2588,-0.580607751594559
118,37.3803,118.0062,-0.5802024771201607
933,46.401944,13.011111,-0.5800951580291106
1077,43.21291,-3.1344,-0.5798351350557956
1336,40.82799,-73.05754,-0.5798136494393797
1234,50.44914,2.9,-0.5797159702874574
1309,45.56498,-88.80859,-0.579711702979186
981,50.731478,13.75145,-0.5790367767473467
180,36.1911,113.1569,-0.5781651857382639
708,43.09625,-0.040497,-0.5767865621705683
637,36.913,121.531,-0.5764385532822329
54,31.4535,104.7563,-0.5762893171288999
74,41.1489,122.0303,-0.575671327857291
107,37.8486,113.5819,-0.573469287504456
160,35.9019,114.17,-0.5722238338628444
1360,40.107224,-74.882225,-0.5715464206977026
1159,49.851334,3.284,-0.5710254244479798
497,28.2597,112.9792,-0.5707718452994538
1008,45.42009,4.395422,-0.5702053385421532
192,33.8715,109.9154,-0.5699423470623737
78,36.229,117.6795,-0.5693862553875596
331,31.5475,120.354,-0.5675724174317675
194,33.0706,107.0154,-0.5661302300633847
1038,45.696736,27.211622,-0.5658535154947448
903,50.37658691,13.32762241,-0.563724954110554
481,27.8403,112.9118,-0.5634121474476188
663,31.6449,118.5024,-0.5629851366950045
351,32.4639,119.888,-0.5621343767348752
1316,29.632057,-98.56493,-0.5612976965661618
400,27.0999,114.9658,-0.5606866286214377
1059,48.18169,11.46445,-0.5597796608286377
1279,39.9428,-81.3373,-0.5591407700595618
1065,48.947611,13.420573,-0.5588062585179424
713,53.028647,18.666103,-0.5578905788437782
56,31.1208,104.4239,-0.5577913256834117
592,34.1781,117.1694,-0.5574644251693225
90,36.1031,103.631,-0.5554001351734607
1406,41.644066,-83.54616,-0.5552630601974228
463,31.909,120.237,-0.5550141010991283
491,43.941,81.3364,-0.5536962725366805
290,37.9854,112.549,-0.5493533420227301
444,25.2697,110.2819,-0.548547292856363
587,31.9996,118.7356,-0.5482016690634964
315,31.8571,117.25,-0.5478814529208872
510,26.9056,112.5664,-0.546863100291241
897,60.22393,25.10244,-0.545393208045269
244,46.8032,130.3648,-0.5451754354394504
721,45.916943,6.135556,-0.5445165086124394
309,36.0658,120.4134,-0.5427662973862597
1086,50.13577,8.92157,-0.5407560108462102
657,29.8279,106.3787,-0.5404726044491155
